node,new_score,original_sco,diff
anon_S898E,676.934987519,677.0,-0.0650124810001
anon_S803E,591.58710039,603.0,-11.41289961
anon_S992E,553.0,553.0,0.0
anon_S4500E,660.316898825,373.0,287.316898825
anon_S4020E,602.819847326,585.0,17.819847326
anon_S4180E,547.127185734,547.0,0.127185734
anon_S1840E,603.387994126,618.0,-14.612005874
anon_S5496E,534.122194143,532.0,2.122194143
anon_S1100E,344.752735113,317.0,27.752735113
anon_S2126E,631.138791719,609.0,22.138791719
anon_S4259E,547.630658075,540.0,7.630658075
anon_S285E,593.232231192,557.0,36.232231192
anon_S3038E,618.881236086,520.0,98.881236086
anon_S4086E,661.853840739,552.0,109.853840739
anon_S4992E,561.62109971,537.0,24.62109971
anon_S4707E,615.718809302,622.0,-6.281190698
anon_S2746E,665.329828951,586.0,79.329828951
anon_S4102E,611.599515149,574.0,37.599515149
anon_S4921E,550.653561082,546.0,4.653561082
anon_S1593E,661.364515774,565.0,96.364515774
anon_S5061E,663.648661376,685.0,-21.351338624
anon_S3843E,619.648772545,654.0,-34.351227455
anon_S56E,582.257804981,615.0,-32.742195019
anon_S1389E,382.618196916,373.0,9.618196916
anon_S1506E,627.327958752,624.0,3.327958752
anon_S5922E,476.568791,452.0,24.568791
anon_S184E,615.756744439,626.0,-10.243255561
anon_S2202E,588.372392634,561.0,27.372392634
anon_S5573E,544.378433707,475.0,69.378433707
anon_S1230E,604.0,604.0,0.0
anon_S2170E,655.26402641,622.0,33.26402641
anon_S5859E,554.767031609,454.0,100.767031609
anon_S5336E,551.470762562,557.0,-5.529237438
anon_S1481E,582.78277929,526.0,56.78277929
anon_S2770E,624.535396285,658.0,-33.464603715
anon_S2528E,561.921425832,573.0,-11.078574168
anon_S4995E,579.295253319,597.0,-17.704746681
anon_S4009E,596.016659769,334.0,262.016659769
anon_S4524E,588.128854892,512.0,76.128854892
anon_S3395E,572.584512321,581.0,-8.415487679
anon_S209E,534.82587538,532.0,2.82587538
anon_S2828E,636.594401868,527.0,109.594401868
anon_S101E,603.640975218,529.0,74.640975218
anon_S3682E,640.061757239,517.0,123.061757239
anon_S595E,612.757270423,602.0,10.757270423
anon_S4419E,550.741410202,510.0,40.741410202
anon_S5003E,559.411514001,550.0,9.411514001
anon_S863E,550.238352899,548.0,2.238352899
anon_S2513E,639.816643074,670.0,-30.183356926
anon_S2988E,628.741522134,692.0,-63.258477866
anon_S3079E,653.369836639,619.0,34.369836639
anon_S3223E,638.854107592,562.0,76.854107592
anon_S2020E,638.0882459,526.0,112.0882459
anon_S4260E,619.985787393,736.0,-116.014212607
anon_S2303E,560.178992791,639.0,-78.821007209
anon_S4397E,549.248454816,426.0,123.248454816
anon_S2466E,613.462720279,510.0,103.462720279
anon_S2056E,638.350333704,587.0,51.350333704
anon_S2875E,671.890680623,770.0,-98.109319377
anon_S3679E,665.213872376,611.0,54.213872376
anon_S4037E,601.650526903,524.0,77.650526903
anon_S3704E,603.352287184,635.0,-31.647712816
anon_S3354E,583.384352413,584.0,-0.615647587
anon_S5710E,594.301460587,646.0,-51.698539413
anon_S3249E,661.86030512,608.0,53.86030512
anon_S5914E,511.228638097,493.0,18.228638097
anon_S3089E,544.697963488,520.0,24.697963488
anon_S3932E,579.110255743,561.0,18.110255743
anon_S3453E,615.835548452,593.0,22.835548452
anon_S5045E,609.706317278,606.0,3.706317278
anon_S3863E,636.890251787,754.0,-117.109748213
anon_S3974E,643.313373269,528.0,115.313373269
anon_S4645E,566.519628915,502.0,64.519628915
anon_S4275E,669.43620183,710.0,-40.56379817
anon_S4750E,622.104767713,586.0,36.104767713
anon_S3958E,603.0347946,595.0,8.0347946
anon_S4590E,462.181336071,421.0,41.181336071
anon_S656E,592.747479011,592.0,0.747479011
anon_S3898E,549.248454816,431.0,118.248454816
anon_S4122E,657.903027665,757.0,-99.096972335
anon_S922E,739.0,739.0,0.0
anon_S1056E,671.643535527,672.0,-0.356464473
anon_S503E,560.978419561,565.0,-4.021580439
anon_S3537E,589.814179122,596.0,-6.185820878
anon_S3185E,659.067645228,619.0,40.067645228
anon_S5816E,559.831248763,542.0,17.831248763
anon_S817E,487.0,487.0,0.0
anon_S2601E,638.631750808,646.0,-7.368249192
anon_S5524E,497.560207685,477.0,20.560207685
anon_S4447E,549.157690856,400.0,149.157690856
anon_S5586E,606.765836915,775.0,-168.234163085
anon_S5662E,603.843704956,603.0,0.843704956
anon_S2109E,738.0,738.0,0.0
anon_S1289E,620.0,620.0,0.0
anon_S1665E,647.525293766,498.0,149.525293766
anon_S1254E,747.0,747.0,0.0
anon_S2154E,669.871713022,533.0,136.871713022
anon_S5316E,523.705737845,478.0,45.705737845
anon_S1449E,562.65766423,523.0,39.65766423
anon_S2573E,602.419833204,330.0,272.419833204
anon_S1721E,608.465606091,507.0,101.465606091
anon_S4225E,724.251020157,743.0,-18.748979843
anon_S2406E,653.128601176,615.0,38.128601176
anon_S2076E,566.875965549,451.0,115.875965549
anon_S125E,656.413679859,542.0,114.413679859
anon_S68E,590.267804285,626.0,-35.732195715
anon_S1097E,630.702903042,626.0,4.702903042
anon_S5938E,490.150571139,475.0,15.150571139
anon_S3152E,665.938851231,595.0,70.938851231
anon_S2700E,652.347611813,550.0,102.347611813
anon_S5465E,512.280334378,496.0,16.280334378
anon_S2272E,652.151321241,691.0,-38.848678759
anon_S5115E,626.168201868,627.0,-0.831798132
anon_S5438E,777.0,777.0,0.0
anon_S5271E,566.83054577,571.0,-4.16945423
anon_S3296E,590.211579233,542.0,48.211579233
anon_S2635E,586.602359264,544.0,42.602359264
anon_S2218E,608.465606091,684.0,-75.534393909
anon_S734E,568.009750368,561.0,7.009750368
anon_S676E,586.0,586.0,0.0
anon_S523E,561.397781109,763.0,-201.602218891
anon_S975E,546.073523029,546.0,0.0735230289999
anon_S3517E,613.294817409,533.0,80.294817409
anon_S1717E,583.936064583,550.0,33.936064583
anon_S472E,572.776664119,588.0,-15.223335881
anon_S4692E,554.896644613,512.0,42.896644613
anon_S4578E,623.401857348,624.0,-0.598142652
anon_S3661E,588.925931555,545.0,43.925931555
anon_S2024E,544.856732803,731.0,-186.143267197
anon_S4024E,560.787056414,529.0,31.787056414
anon_S6019E,537.79509051,518.0,19.79509051
anon_S2507E,568.0,568.0,0.0
anon_S1489E,588.640588764,546.0,42.640588764
anon_S3061E,668.217557039,589.0,79.217557039
anon_S418E,604.07446725,546.0,58.07446725
anon_S1883E,610.050300529,622.0,-11.949699471
anon_S4443E,612.72928414,593.0,19.72928414
anon_S3582E,586.62440952,626.0,-39.37559048
anon_S4720E,623.96311725,624.0,-0.03688275
anon_S5646E,540.692311807,501.0,39.692311807
anon_S4906E,555.349523187,498.0,57.349523187
anon_S3470E,593.080314507,450.0,143.080314507
anon_S5253E,563.244652411,505.0,58.244652411
anon_S3828E,627.459258651,495.0,132.459258651
anon_S4655E,586.034837873,591.0,-4.965162127
anon_S5773E,565.55887944,559.0,6.55887944
anon_S4249E,543.803730755,380.0,163.803730755
anon_S4833E,546.453419297,559.0,-12.546580703
anon_S1388E,573.710773635,574.0,-0.289226365
anon_S5104E,513.229688911,517.0,-3.770311089
anon_S5017E,570.440977025,587.0,-16.559022975
anon_S941E,617.997381375,618.0,-0.00261862499997
anon_S624E,656.106478566,657.0,-0.893521434
anon_S3886E,549.248454816,476.0,73.248454816
anon_S2520E,645.011759181,341.0,304.011759181
anon_S1831E,667.969380443,642.0,25.969380443
anon_S5441E,631.407255252,633.0,-1.592744748
anon_S4484E,578.25224407,595.0,-16.74775593
anon_S1553E,568.677420611,442.0,126.677420611
anon_S2197E,647.510961545,543.0,104.510961545
anon_S3994E,666.773267161,530.0,136.773267161
anon_S4988E,554.889378924,538.0,16.889378924
anon_S919E,776.0,776.0,0.0
anon_S5681E,606.631253595,654.0,-47.368746405
anon_S2619E,549.248454816,439.0,110.248454816
anon_S5215E,538.226302626,487.0,51.226302626
anon_S5610E,554.665450687,550.0,4.665450687
anon_S201E,589.894499294,671.0,-81.105500706
anon_S1482E,586.13050829,502.0,84.13050829
anon_S1919E,667.433749141,704.0,-36.566250859
anon_S5328E,543.174430344,533.0,10.174430344
anon_S293E,598.555067168,554.0,44.555067168
anon_S1739E,744.114260614,751.0,-6.885739386
anon_S1348E,598.469209405,589.0,9.469209405
anon_S1428E,636.26483693,627.0,9.26483693
anon_S5993E,574.030369713,579.0,-4.969630287
anon_S1637E,526.13901058,506.0,20.13901058
anon_S2790E,668.491089289,763.0,-94.508910711
anon_S49E,560.978419561,723.0,-162.021580439
anon_S1702E,592.394705514,526.0,66.394705514
anon_S5290E,550.730810425,483.0,67.730810425
anon_S1588E,654.869308758,696.0,-41.130691242
anon_S2048E,616.518630378,533.0,83.518630378
anon_S5899E,699.074000054,711.0,-11.925999946
anon_S368E,578.306051722,581.0,-2.693948278
anon_S177E,596.703539298,577.0,19.703539298
anon_S5832E,570.510881947,527.0,43.510881947
anon_S2881E,578.590331423,526.0,52.590331423
anon_S248E,632.0,632.0,0.0
anon_S5964E,532.290015191,530.0,2.290015191
anon_S648E,520.0,520.0,0.0
anon_S568E,561.469646037,380.0,181.469646037
anon_S3324E,663.509380989,666.0,-2.490619011
anon_S4795E,567.920057489,564.0,3.920057489
anon_S3414E,645.185245433,609.0,36.185245433
anon_S4508E,637.017314517,685.0,-47.982685483
anon_S1173E,671.447470763,690.0,-18.552529237
anon_S6065E,600.677749908,542.0,58.677749908
anon_S6112E,543.043011508,518.0,25.043011508
anon_S3386E,646.041608945,702.0,-55.958391055
anon_S4562E,532.499220598,455.0,77.499220598
anon_S6009E,586.237808874,568.0,18.237808874
anon_S1108E,589.797387736,629.0,-39.202612264
anon_S1935E,658.074480077,625.0,33.074480077
anon_S2352E,686.973478976,745.0,-58.026521024
anon_S4366E,625.916466613,629.0,-3.083533387
anon_S4204E,662.922961033,537.0,125.922961033
anon_S5669E,575.147026727,573.0,2.147026727
anon_S3812E,646.474713411,629.0,17.474713411
anon_S3238E,620.631019457,344.0,276.631019457
anon_S5634E,546.913308203,527.0,19.913308203
anon_S4974E,552.098096802,541.0,11.098096802
anon_S5756E,568.609331873,571.0,-2.390668127
anon_S3929E,552.030045645,575.0,-22.969954355
anon_S1404E,684.235736476,690.0,-5.764263524
anon_S4153E,563.237992617,505.0,58.237992617
anon_S4674E,564.370639,561.0,3.370639
anon_S3720E,612.438070398,387.0,225.438070398
anon_S4816E,586.010323796,623.0,-36.989676204
anon_S4929E,510.974729727,487.0,23.974729727
anon_S1829E,554.588371744,542.0,12.588371744
anon_S82E,573.82808438,619.0,-45.17191562
anon_S2492E,627.459258651,513.0,114.459258651
anon_S753E,592.722910841,605.0,-12.277089159
anon_S2183E,649.365557099,532.0,117.365557099
anon_S5367E,528.137925774,453.0,75.137925774
anon_S1760E,595.042948867,618.0,-22.957051133
anon_S2678E,650.408205554,516.0,134.408205554
anon_S1812E,646.041608945,637.0,9.041608945
anon_S2778E,549.248454816,537.0,12.248454816
anon_S394E,643.536919296,645.0,-1.463080704
anon_S5309E,609.234520307,646.0,-36.765479693
anon_S1303E,719.0,719.0,0.0
anon_S2178E,543.747951617,486.0,57.747951617
anon_S1576E,624.497235801,751.0,-126.502764199
anon_S1238E,544.0,544.0,0.0
anon_S1965E,614.885406081,512.0,102.885406081
anon_S2643E,620.737231471,626.0,-5.262768529
anon_S5795E,550.804319914,406.0,144.804319914
anon_S2455E,549.248454816,317.0,232.248454816
anon_S2007E,637.00133087,623.0,14.00133087
anon_S1456E,564.754258834,548.0,16.754258834
anon_S2820E,543.704016585,506.0,37.704016585
anon_S109E,572.0,572.0,0.0
anon_S4411E,606.505531682,505.0,101.505531682
anon_S3046E,651.547008547,656.0,-4.452991453
anon_S4346E,549.390141448,420.0,129.390141448
anon_S2069E,597.204514722,546.0,51.204514722
anon_S163E,595.308055929,705.0,-109.691944071
anon_S4525E,588.52051448,700.0,-111.47948552
anon_S3912E,662.334052783,592.0,70.334052783
anon_S885E,589.277851177,589.0,0.277851177
anon_S5857E,578.466474073,599.0,-20.533525927
anon_S316E,607.343108274,634.0,-26.656891726
anon_S2234E,623.674267708,550.0,73.674267708
anon_S2269E,568.079294081,508.0,60.079294081
anon_S5881E,538.01171211,534.0,4.01171211
anon_S3617E,594.332918318,560.0,34.332918318
anon_S607E,563.834935837,598.0,-34.165064163
anon_S3762E,544.893962386,552.0,-7.106037614
anon_S3241E,560.917635422,523.0,37.917635422
anon_S2684E,636.592817116,470.0,166.592817116
anon_S2899E,599.257113965,626.0,-26.742886035
anon_S4623E,493.476434674,443.0,50.476434674
anon_S552E,481.214557577,370.0,111.214557577
anon_S3566E,549.635370671,714.0,-164.364629329
anon_S469E,601.471295995,684.0,-82.528704005
anon_S984E,593.0,593.0,0.0
anon_S3508E,581.760307749,530.0,51.760307749
anon_S1065E,335.0,335.0,0.0
anon_S1872E,663.37352015,457.0,206.37352015
anon_S1129E,573.445459769,573.0,0.445459769
anon_S5484E,574.567017221,546.0,28.567017221
anon_S1909E,695.38489665,723.0,-27.61510335
anon_S3988E,595.799523727,693.0,-97.200476273
anon_S594E,642.092565183,655.0,-12.907434817
anon_S5655E,526.236356315,524.0,2.236356315
anon_S1729E,590.835727496,677.0,-86.164272504
anon_S4094E,612.157262445,379.0,233.157262445
anon_S1752E,660.227527834,571.0,89.227527834
anon_S1363E,593.843753105,602.0,-8.156246895
anon_S4882E,569.986934699,588.0,-18.013065301
anon_S4170E,570.267347379,557.0,13.267347379
anon_S2595E,654.725949868,676.0,-21.274050132
anon_S4915E,550.653561082,514.0,36.653561082
anon_S1235E,614.0,614.0,0.0
anon_S1436E,667.685256734,699.0,-31.314743266
anon_S3837E,662.905915762,644.0,18.905915762
anon_S60E,579.891529324,585.0,-5.108470676
anon_S5430E,719.956388655,732.0,-12.043611345
anon_S1869E,616.393545256,486.0,130.393545256
anon_S1510E,515.486384256,498.0,17.486384256
anon_S5930E,620.861468214,624.0,-3.138531786
anon_S1399E,414.489327873,412.0,2.489327873
anon_S98E,578.722939653,668.0,-89.277060347
anon_S1645E,643.075004078,480.0,163.075004078
anon_S2708E,543.695145352,363.0,180.695145352
anon_S1222E,663.513169306,671.0,-7.486830694
anon_S5849E,576.974758199,538.0,38.974758199
anon_S2166E,654.771513929,505.0,149.771513929
anon_S5279E,563.299449445,507.0,56.299449445
anon_S5184E,544.572528717,585.0,-40.427471283
anon_S2762E,636.594401868,607.0,29.594401868
anon_S222E,523.383029418,408.0,115.383029418
anon_S6044E,545.275912801,536.0,9.275912801
anon_S1317E,538.121673105,526.0,12.121673105
anon_S3034E,544.856732803,516.0,28.856732803
anon_S3484E,666.819161489,610.0,56.819161489
anon_S2281E,642.239850894,704.0,-61.760149106
anon_S3220E,588.593052873,556.0,32.593052873
anon_S16E,560.976240127,733.0,-172.023759873
anon_S3069E,687.0,687.0,0.0
anon_S1912E,652.265427857,609.0,43.265427857
anon_S2474E,627.459258651,349.0,278.459258651
anon_S2841E,601.702008446,529.0,72.702008446
anon_S3156E,627.80981624,544.0,83.80981624
anon_S4470E,666.984825151,593.0,73.984825151
anon_S3673E,594.256480513,555.0,39.256480513
anon_S2943E,605.376397995,649.0,-43.623602005
anon_S481E,653.052646357,586.0,67.052646357
anon_S3603E,661.347281022,589.0,72.347281022
anon_S3447E,636.594401868,597.0,39.594401868
anon_S4241E,603.247526433,746.0,-142.752473567
anon_S4742E,507.68500537,411.0,96.68500537
anon_S5358E,564.28112498,450.0,114.28112498
anon_S3478E,667.520921068,731.0,-63.479078932
anon_S4586E,667.708620816,683.0,-15.291379184
anon_S4114E,548.460332448,594.0,-45.539667552
anon_S3787E,637.890356979,529.0,108.890356979
anon_S3578E,642.211686826,660.0,-17.788313174
anon_S5024E,540.113015359,501.0,39.113015359
anon_S1044E,560.0,560.0,0.0
anon_S4513E,516.956341009,567.0,-50.043658991
anon_S872E,566.655507029,565.0,1.655507029
anon_S577E,586.628784383,732.0,-145.371215617
anon_S949E,693.917009629,694.0,-0.0829903710001
anon_S3195E,631.76854037,456.0,175.76854037
anon_S1182E,615.303249382,634.0,-18.696750618
anon_S3543E,630.951797797,752.0,-121.048202203
anon_S1019E,632.98151853,633.0,-0.01848147
anon_S2611E,674.339221641,676.0,-1.660778359
anon_S5536E,586.999680093,602.0,-15.000319907
anon_S1131E,601.015359265,601.0,0.015359265
anon_S1944E,595.684468795,599.0,-3.315531205
anon_S1787E,613.458296853,708.0,-94.541703147
anon_S5598E,526.373891606,690.0,-163.626108394
anon_S1604E,578.421590012,500.0,78.421590012
anon_S5618E,604.598473684,663.0,-58.401526316
anon_S1275E,389.0,389.0,0.0
anon_S4193E,570.883383191,655.0,-84.116616809
anon_S5320E,490.749926492,458.0,32.749926492
anon_S2146E,617.690671341,548.0,69.690671341
anon_S1475E,644.45379777,466.0,178.45379777
anon_S5727E,567.59882129,576.0,-8.40117871
anon_S1340E,560.476888631,536.0,24.476888631
anon_S4017E,601.615258263,522.0,79.615258263
anon_S2040E,660.998702206,508.0,152.998702206
anon_S4898E,473.986584432,465.0,8.986584432
anon_S144E,668.971287784,678.0,-9.028712216
anon_S6093E,572.815245248,559.0,13.815245248
anon_S5072E,563.966157327,508.0,55.966157327
anon_S4958E,650.998565058,730.0,-79.001434942
anon_S5298E,568.029597513,629.0,-60.970402487
anon_S1580E,609.391557214,616.0,-6.608442786
anon_S1083E,573.075831215,674.0,-100.924168785
anon_S4867E,555.434381407,600.0,-44.565618593
anon_S335E,639.052501627,546.0,93.052501627
anon_S2317E,663.251604695,540.0,123.251604695
anon_S2914E,666.217506542,675.0,-8.782493458
anon_S5261E,592.633797805,609.0,-16.366202195
anon_S5564E,562.311583838,554.0,8.311583838
anon_S5953E,551.440729308,505.0,46.440729308
anon_S240E,595.043505834,628.0,-32.956494166
anon_S640E,611.004784035,611.0,0.00478403499994
anon_S343E,596.414843491,589.0,7.414843491
anon_S5356E,509.871284713,509.0,0.871284713
anon_S2099E,578.23769617,571.0,7.23769617
anon_S517E,561.646610614,723.0,-161.353389386
anon_S965E,529.091500919,529.0,0.0915009190001
anon_S238E,609.291861104,600.0,9.291861104
anon_S3523E,589.828265002,619.0,-29.171734998
anon_S5988E,577.955932808,544.0,33.955932808
anon_S5828E,482.787430261,390.0,92.787430261
anon_S2997E,623.861685676,527.0,96.861685676
anon_S2036E,667.920236119,687.0,-19.079763881
anon_S3055E,657.588804239,517.0,140.588804239
anon_S2862E,662.358712927,513.0,149.358712927
anon_S4457E,601.904795708,576.0,25.904795708
anon_S2859E,636.594401868,515.0,121.594401868
anon_S112E,567.0,567.0,0.0
anon_S3590E,491.769753274,466.0,25.769753274
anon_S1993E,588.953845303,561.0,27.953845303
anon_S3230E,549.248454816,488.0,61.248454816
anon_S2038E,584.065781821,564.0,20.065781821
anon_S3316E,734.061391736,754.0,-19.938608264
anon_S3462E,615.140341813,538.0,77.140341813
anon_S2857E,641.728002251,659.0,-17.271997749
anon_S5707E,591.716182768,612.0,-20.283817232
anon_S4847E,548.409762314,634.0,-85.590237686
anon_S3534E,589.969406276,588.0,1.969406276
anon_S935E,597.019589357,597.0,0.019589357
anon_S3921E,571.742924606,501.0,70.742924606
anon_S5475E,622.309980806,677.0,-54.690019194
anon_S1076E,611.093093572,666.0,-54.906906428
anon_S1821E,629.014767354,550.0,79.014767354
anon_S4496E,649.138000833,392.0,257.138000833
anon_S1768E,670.57256775,590.0,80.57256775
anon_S5236E,634.272570885,643.0,-8.727429115
anon_S1793E,593.567232801,549.0,44.567232801
anon_S5508E,512.424364675,503.0,9.424364675
anon_S1330E,589.797387736,490.0,99.797387736
anon_S5301E,566.202279183,556.0,10.202279183
anon_S5606E,541.799031174,531.0,10.799031174
anon_S6001E,571.331488435,522.0,49.331488435
anon_S1465E,609.885666131,704.0,-94.114333869
anon_S2116E,659.072827707,629.0,30.072827707
anon_S3692E,609.800797132,663.0,-53.199202868
anon_S59E,593.875085742,562.0,31.875085742
anon_S2061E,579.905438367,504.0,75.905438367
anon_S2542E,561.225069623,303.0,258.225069623
anon_S1710E,543.704016585,500.0,43.704016585
anon_S5889E,595.08887046,597.0,-1.91112954
anon_S5384E,410.933953354,409.0,1.933953354
anon_S2261E,630.931841123,589.0,41.931841123
anon_S3624E,588.0,588.0,0.0
anon_S325E,575.273655548,428.0,147.273655548
anon_S2891E,560.389683186,590.0,-29.610316814
anon_S261E,595.646602989,667.0,-71.353397011
anon_S5976E,594.511923575,698.0,-103.488076425
anon_S5157E,679.981507047,683.0,-3.018492953
anon_S2713E,546.516627207,706.0,-159.483372793
anon_S3336E,473.52446463,278.0,195.52446463
anon_S4785E,577.839798702,667.0,-89.160201298
anon_S5200E,544.265690718,440.0,104.265690718
anon_S3018E,549.248454816,405.0,144.248454816
anon_S3500E,554.276080854,615.0,-60.723919146
anon_S6075E,626.600146002,558.0,68.600146002
anon_S661E,592.681687809,580.0,12.681687809
anon_S6100E,516.115343188,355.0,161.115343188
